Ref,Surveillance Type,Tower Name,Current Tower Type,Tower Subcategory,State of Tower,Sector,State of Sector,Sector Acronym,Station/AOR,Vendor,Notes,Latitude,Longitude,Google Satellite,Bing Aerial,Arcgis,Streetview,Photo Evidence,Source Doc,Source Doc 2,Source Doc 3,Source Doc 4,,,,,,,,,,,,,,,,,,
Tower460,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Del Rio Sector,Texas,DRT,,General Dynamics,,28.79354528,-100.3731489,https://maps.app.goo.gl/gga5gXsojafaV4Lr7,,,https://maps.app.goo.gl/ycfS8YmkZ7HvTa7y7,,,,,,,,,,,,,,,,,,,,,,,
Tower461,Tower,Unknown,Uncategorized,,Arizona,Tucson Sector,Arizona,TCA,,General Dynamics,POE Tower,31.4838297,-111.544348,,,,https://maps.app.goo.gl/Mq3Yheqqw5ZgbfMZ7,,,,,,,,,,,,,,,,,,,,,,,
Tower462,Tower,Unknown,Uncategorized,,Texas,Laredo Sector,Texas,LRT,,,Checkpoint Tower,27.28289349,-98.6934999,,,,https://maps.app.goo.gl/syLAprRgnZ36rca88,,,,,,,,,,,,,,,,,,,,,,,
Tower463,Tower,Unknown,Uncategorized,,Texas,Laredo Sector,Texas,LRT,,,"Checkpoint Tower, Centralized Area Video Surveillance System (CAVSS) ",27.77416583,-98.84565538,https://maps.app.goo.gl/6TTxPh8n7tc1ngMg8,,,https://maps.app.goo.gl/ziieHUDW1Qp9U9Cp6,,,,,,,,,,,,,,,,,,,,,,,
Tower464,Tower,Unknown,Uncategorized,,New Mexico,El Paso Sector,Texas,ELC,,Teledyne FLIR,Checkpoint Tower,31.74936443,-110.0977349,,,,https://maps.app.goo.gl/t3ZLVwtrryRP8zxX9,,,,,,,,,,,,,,,,,,,,,,,
Tower465,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Rio Grande Valley Sector,Texas,RGV,,General Dynamics,,25.91211467,-97.37745788,https://maps.app.goo.gl/55qMYkWp684Hj5B98,,,https://maps.app.goo.gl/QGuZBDQ63vaf1AZ87,,,,,,,,,,,,,,,,,,,,,,,
Tower466,Tower,Unknown,Uncategorized,,Arizona,Tucson Sector,Arizona,TCA,,,Checkpoint Tower - May only be temporary placed at this location,31.75886752,-109.6891357,,,,https://maps.app.goo.gl/sWJM25bAAfuDiqzr9,,,,,,,,,,,,,,,,,,,,,,,
Tower467,Tower,Unknown,Uncategorized,,New Mexico,El Paso Sector,Texas,EPT,,,"Checkpoint Tower, permanently installed",32.25047406,-107.121033,https://maps.app.goo.gl/ThXCfW133vj2M7SM6,,,https://maps.app.goo.gl/kmcHX62a9BVHtVe98,,,,,,,,,,,,,,,,,,,,,,,
Tower468,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,,Tower had moved from north of Santa Rita park.,27.44564143,-99.4935134,https://maps.app.goo.gl/nFpngFdySYgsAFmM8,,,https://maps.app.goo.gl/hBRunijMF3QuUcBu8,,,,,,,,,,,,,,,,,,,,,,,
Tower469,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,,Water Tower,32.66525021,-115.4940361,https://maps.app.goo.gl/uekhFeKfH188ZYfo9,,,https://maps.app.goo.gl/BrEKPKn3uXSAJJjn9,,,,,,,,,,,,,,,,,,,,,,,
Tower470,Tower,Unknown,Autonomous Surveillance Tower (AST),,New Mexico,El Paso Sector,Texas,ELC,,Anduril,Visually confirmed by Battalion Search and Rescue,31.8153752,-108.0525593,,,https://livingatlas.arcgis.com/wayback/#active=34007&mapCenter=-108.05244%2C31.81535%2C20,,https://drive.google.com/file/d/1bxEDguR4zC7OmF7epeXnxdHIHVp82fg-/view?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower471,Tower,Unknown,Autonomous Surveillance Tower (AST),,New Mexico,El Paso Sector,Texas,ELC,,Anduril,Visually confirmed by Battalion Search and Rescue,31.85549734,-107.9544194,,,,https://maps.app.goo.gl/DZAy15CErbUwhh567,https://drive.google.com/file/d/1TMitrLcFbhMNoW3C0-6AI7NrKLGUwa9Q/view?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower472,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,29.64759649,-101.2629071,https://maps.app.goo.gl/pgyKcCMhCr8zoWar8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower473,Tower,Unknown,Autonomous Surveillance Tower (AST),,New Mexico,El Paso Sector,Texas,,,Anduril,Visually confirmed by Battalion Search and Rescue,31.79025902,-106.6735904,https://maps.app.goo.gl/BbCZzRUovGLmmKsaA,,,,https://drive.google.com/file/d/10UWtURqopEsjDXn3BkOwXei0MwxunBNx/view?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower474,Tower,Unknown,Autonomous Surveillance Tower (AST),,New Mexico,El Paso Sector,Texas,,,Anduril,Visually confirmed by Battalion Search and Rescue,31.80153963,-106.6884112,https://maps.app.goo.gl/9nCdbPRjZMxdNs4L6,,,,https://drive.google.com/file/d/1ssSnL6iYW68AQIVPsuXJ__hMAtoGxBEM/view?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower475,Tower,Unknown,Autonomous Surveillance Tower (AST),,New Mexico,El Paso Sector,Texas,,,Anduril,,31.789743,-106.698201,,,https://livingatlas.arcgis.com/wayback/#active=34007&mapCenter=-106.69837%2C31.78971%2C19,,,,,,,,,,,,,,,,,,,,,,,,
Tower476,Tower,Drop 1 (Rock Pile),Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,General Dynamics,Original RVS program,32.71040948,-114.9452768,https://maps.app.goo.gl/soNaqL7SdXe4SMhM7,,,https://maps.app.goo.gl/yu6PstRBwMxrhA1j9,,https://www.documentcloud.org/documents/24483619-mgmt_nepa_fsea-fonsiacqinstallandopofremotevideosurveillanc,,,,,,,,,,,,,,,,,,,,,
Tower477,Tower,Westside Main North,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,General Dynamics,Original RVS program,32.66627439,-115.6650561,https://maps.app.goo.gl/NaVjjjZxdF4Kwhv8A,,,https://maps.app.goo.gl/MbDdtmwJGstj51HD6,,https://www.documentcloud.org/documents/24483619-mgmt_nepa_fsea-fonsiacqinstallandopofremotevideosurveillanc,,,,,,,,,,,,,,,,,,,,,
Tower478,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Rio Grande Valley Sector,Texas,RGV,Brownsville Station,General Dynamics,,25.90616814,-97.52367557,https://maps.app.goo.gl/GuEVSLFNajPLNbVf7,,,https://maps.app.goo.gl/EEoH3Whnzf5PZyho6,,,,,,,,,,,,,,,,,,,,,,,
Tower479,Tower,Unknown,Autonomous Surveillance Tower (AST),,New Mexico,El Paso Sector,Texas,ELC,,Anduril,Visually confirmed by Battalion Search and Rescue,31.81128079,-106.7384964,,,,,https://drive.google.com/file/d/1uzbhYR0Bs_4LDCSoL0dUvNX_b06sb7mh/view?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower480,Tower,FTB Zone 34,Remote Video Surveillance System (RVSS),,Texas,,Texas,,,General Dynamics,,25.88497001,-97.45770612,https://maps.app.goo.gl/iNuGsttAVSpPxpt38,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower481,Tower,Unknown,Autonomous Surveillance Tower (AST),,New Mexico,El Paso Sector,Texas,ELC,,Anduril,Visually confirmed by Battalion Search and Rescue,31.79547115,-106.7697059,,,,,https://drive.google.com/file/d/13cc0A74h9mQPkNdSBNdHUcHfpwXC57-h/view?usp=sharing,,,,,,,,,,,,,,,,,,,,,,
Tower482,Tower,Unknown,Autonomous Surveillance Tower (AST),,New Mexico,El Paso Sector,Texas,ELC,,Anduril,Visually confirmed by Battalion Search and Rescue,31.84935,-106.73732,,,,,https://drive.google.com/file/d/18sLIECAl_-KR4wjLHf1M7AahrfmPig-B/view?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower483,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Rio Grande Valley Sector,Texas,RGV,Harlingen Station,General Dynamics,Close-up view,26.06312659,-97.81215544,https://maps.app.goo.gl/CfF4geHMcVjeGMXr5,,,https://maps.app.goo.gl/xKM1YGaXsa8WDFWa6,,,,,,,,,,,,,,,,,,,,,,,
Tower484,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Rio Grande Valley Sector,Texas,RGV,Rio Grande City Station,General Dynamics,,26.33515153,-98.77662382,https://maps.app.goo.gl/3c3vnxiVq8yjZuvf9,,,https://maps.app.goo.gl/auEpHN3g7HrXDAry8,,,,,,,,,,,,,,,,,,,,,,,
Tower485,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,Del Rio Station,Anduril,,28.89960893,-100.5947581,https://maps.app.goo.gl/Thui5k93vr1KjQ4j9,,,https://maps.app.goo.gl/bv6tGDTdSnGrGJ8Q7,,,,,,,,,,,,,,,,,,,,,,,
Tower486,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Rio Grande Valley Sector,Texas,RGV,Brownsville Station,General Dynamics,,25.93127004,-97.53398461,https://maps.app.goo.gl/LK7d6ZuyAurjaJLv6,,,https://maps.app.goo.gl/Dui62A1BoK6Yque36,,,,,,,,,,,,,,,,,,,,,,,
Tower487,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.31309619,-99.53004633,https://maps.app.goo.gl/E2akWGzzZxf7vFMNA,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower488,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.980471,-99.929639,https://maps.app.goo.gl/gsNgGzE215ftz6af7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower489,Tower,Unknown,Autonomous Surveillance Tower (AST),,New Mexico,El Paso Sector,Texas,EPT,Santa Teresa Station,Anduril,,31.78894561,-106.5560797,,,https://livingatlas.arcgis.com/wayback/#active=49849&mapCenter=-106.55615%2C31.78884%2C19,,"https://commons.wikimedia.org/wiki/File:U.S._Customs_and_Border_Protection_Autonomous_Surveillance_Tower_(AST)_on_Mount_Cristo_Rey_in_Sunland_Park,_New_Mexico.jpg",,,,,,,,,,,,,,,,,,,,,,
Tower490,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,El Centro Sector,California,ELC,,Anduril,,32.704718,-115.126742,https://maps.app.goo.gl/35cx7REpwPXm6MKw5,,,https://maps.app.goo.gl/ioSLtAjDk1bnVBph8,"https://commons.wikimedia.org/wiki/File:U.S._Customs_and_Border_Protection_Autonomous_Surveillance_Tower_(AST)_beside_All_American_Canal,_East_Mesa_east_of_Calexico,_California,_September_2024.jpg",,,,,,,,,,,,,,,,,,,,,,
Tower491,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,,California,,,General Dynamics,,32.661028,-116.092472,https://maps.app.goo.gl/Btonk9jt6HNtXuzR6,,,,"https://commons.wikimedia.org/wiki/File:Unidentified_tower_with_surveillance_camera_system_in_Boulder_Park,_Imperial_County,_California.jpg",,https://www.documentcloud.org/documents/24483619-mgmt_nepa_fsea-fonsiacqinstallandopofremotevideosurveillanc#document/p38,,,,,,,,,,,,,,,,,,,,
Tower492,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,29.57813931,-104.3765143,https://maps.app.goo.gl/vib6BDmCxk5pnAEh9,,,https://maps.app.goo.gl/mYtnjdfvHjnVXVr96,,,,,,,,,,,,,,,,,,,,,,,
Tower493,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,29.6494888,-104.4845307,https://maps.app.goo.gl/4zke1bo3r6UZwRWS9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower494,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,29.68504474,-104.5117296,https://maps.app.goo.gl/txVhVxfdEyTSMKGx6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower495,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,26.96292047,-99.38034672,https://maps.app.goo.gl/88AuGgMNaBNMgDg69,,,,https://drive.google.com/file/d/1RaxALiKzEdgx_B3F2Bh95BbVnC6k67pg/view?usp=sharing,,,,,,,,,,,,,,,,,,,,,,
Tower496,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,,Texas,,,General Dynamics,,28.19216193,-100.1864908,https://maps.app.goo.gl/TWZNrHc745joFENq7,,,,https://drive.google.com/file/d/1RZDpQh_KERi_rO_bftjKEjBfGy9pe0_9/view?usp=sharing,,,,,,,,,,,,,,,,,,,,,,
Tower497,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,,Texas,,,Anduril,,29.24986584,-100.7364339,https://maps.app.goo.gl/L9zG7Bf76h9Vt58Y9,,,,https://drive.google.com/file/d/1e60NOl9OoW4N0dZ_zVWwBVFUPToKYj5_/view?usp=sharing,,,,,,,,,,,,,,,,,,,,,,
Tower498,Tower,Unknown,Uncategorized,,Texas,Big Bend Sector,,BBT,,Teledyne Flir,,31.1914018,-105.4302076,,,,,https://www.instagram.com/p/DBESNmetgxo/?img_index=2,,,,,,,,,,,,,,,,,,,,,,
Tower499,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,Visually confirmed by local resident. Installed October 2024.,32.63958137,-116.1071658,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower500,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,,Anduril,,28.60185958,-100.382305,https://maps.app.goo.gl/nuNdh2J2CXmTfn4J8,,,https://maps.app.goo.gl/QGfZknd2fHZp8nku9,,,,,,,,,,,,,,,,,,,,,,,
Tower501,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,,Texas,,,General Dynamics,,28.02219373,-99.98713117,https://maps.app.goo.gl/Ua6DjV3UmwxnkD5UA,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower502,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,,Texas,,,General Dynamics,,28.16779368,-100.1353201,https://maps.app.goo.gl/q9dwG4PM9tM65BD97,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower503,Tower,Social Club,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,,Anduril,Note: CBP post indicated this was a Big Bend Sector but that seems to be incorrect.,28.52154199,-100.3271325,https://maps.app.goo.gl/GU1bVPY3jVEDmvyw6,,,,https://x.com/CBP/status/1873051527629148612/photo/2,,,,,,,,,,,,,,,,,,,,,,
Tower504,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.86065834,-99.87088741,https://maps.app.goo.gl/7tTZXm7qaAcbiYg6A,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower505,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,,Anduril,,28.4746415,-100.3488542,https://maps.app.goo.gl/PRsCuSQ1kJTkHw3v8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower506,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.8570645,-99.8838846,https://maps.app.goo.gl/Bq8rSKBCQo7vsKRk9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower507,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,,Anduril,,28.54053245,-100.3735584,https://maps.app.goo.gl/URcf1eheHjrJmymT8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower508,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,29.5478124,-104.3413871,https://maps.app.goo.gl/nxVopnjTLhsRGiLd9,,,https://maps.app.goo.gl/fhmTdnPXeEeXsris8,,,,,,,,,,,,,,,,,,,,,,,
Tower509,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.60959649,-104.5881644,https://maps.app.goo.gl/y5Ftat9953ezUEy37,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower510,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.68938318,-104.68768,https://maps.app.goo.gl/n9zkdn3CrDQoHrtP9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower511,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,29.97407856,-102.0844364,https://maps.app.goo.gl/vwZBdJSpsJeEo221A,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower512,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,29.98782935,-102.1225044,https://maps.app.goo.gl/Py1BgvtD6uBLEiX38,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower513,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.55376824,-104.5472771,https://maps.app.goo.gl/o7RdnYVqNLaUXYx67,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower514,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.51554764,-104.5292254,https://maps.app.goo.gl/Aas9StZksNtSEsJ57,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower515,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.75075563,-104.7471314,https://maps.app.goo.gl/2UA8k5WLd2ksdFbF9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower516,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,31.0664781,-105.1569101,https://maps.app.goo.gl/HQcb2WcBjTfqvMyd7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower517,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,,Anduril,,29.33233873,-100.8846691,https://maps.app.goo.gl/5eUgmsv9fhgZ6MoL9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower518,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,31.02617494,-105.0675596,https://maps.app.goo.gl/RHRv47tbVrGwsRm5A,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower519,Tower,Unknown,Autonomous Surveillance Tower (AST),,Arizona,Tucson Sector,Arizona,TCA,,Anduril,Visually confirmed by Battalion Search and Rescue. Coordinates approximate.,32.44421,-113.98786,,,,,https://drive.google.com/file/d/1_vYVvKYhMuayFr9YzYqyS592gZorSPzR/view?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower520,Tower,Unknown,Autonomous Surveillance Tower (AST),,Arizona,Tucson Sector,Arizona,TCA,,Anduril,Visually confirmed by Battalion Search and Rescue. Coordinates approximate.,32.41452,-113.96973,,,,,https://drive.google.com/drive/folders/1oyEBTBNCtJr3ksGPFlcAYWBBEfUC7ndm?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower521,Tower,Unknown,Autonomous Surveillance Tower (AST),,Arizona,Tucson Sector,Arizona,TCA,,Anduril,Visually confirmed by Battalion Search and Rescue. Coordinates approximate.,32.44104,-113.93132,,,,,https://drive.google.com/drive/folders/109HSjl8s5IsBru0ktRL8WXrFMTBqqGUr?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower522,Tower,Unknown,Autonomous Surveillance Tower (AST),,Arizona,Tucson Sector,Arizona,TCA,,Anduril,Visually confirmed by Battalion Search and Rescue. Coordinates approximate.,32.46546,-113.91611,,,,,https://drive.google.com/drive/folders/1rk2XKIb0aMXXtv7hROtaH7cpyidYELz5?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower523,Tower,Unknown,Autonomous Surveillance Tower (AST),,Arizona,Tucson Sector,Arizona,TCA,,Anduril,Visually confirmed by Battalion Search and Rescue. Coordinates approximate.,32.49098,-113.84908,,,,,https://drive.google.com/drive/folders/1YunDeS_CW9WA1KcM5TPAKO5nizTTwZS0?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower524,Tower,Unknown,Autonomous Surveillance Tower (AST),,Arizona,Tucson Sector,Arizona,TCA,,Anduril,Visually confirmed by Battalion Search and Rescue. Coordinates approximate.,32.49131,-113.79723,,,,,https://drive.google.com/drive/folders/1HpXYWWR-yNlSLuADO8nGTM0oiCYbdBZ8?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower525,Tower,Unknown,Autonomous Surveillance Tower (AST),,Arizona,Tucson Sector,Arizona,TCA,,Anduril,Visually confirmed by Battalion Search and Rescue. Coordinates approximate.,32.49173,-113.74853,,,,,https://drive.google.com/file/d/1btB7DdEO2Baew3mSMbFCYIXUHL7lzFLB/view?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower526,Tower,Unknown,Autonomous Surveillance Tower (AST),,Arizona,Tucson Sector,Arizona,TCA,,Anduril,Visually confirmed by Battalion Search and Rescue. Coordinates approximate.,32.49196,-113.69777,,,,,https://drive.google.com/file/d/1QZ-ck2kuTow8Vb0yfYxVw_pCXIfGA2fJ/view?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower527,Tower,Unknown,Autonomous Surveillance Tower (AST),,Arizona,Tucson Sector,Arizona,TCA,,Anduril,Visually confirmed by Battalion Search and Rescue. Coordinates approximate.,32.49202,-113.64662,,,,,https://drive.google.com/file/d/1QZ-ck2kuTow8Vb0yfYxVw_pCXIfGA2fJ/view?usp=drive_link,,,,,,,,,,,,,,,,,,,,,,
Tower528,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,31.10273849,-105.243429,https://maps.app.goo.gl/hpziBA8twqZJySPp7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower529,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,31.14453303,-105.3317325,https://maps.app.goo.gl/GFhCecwHg6VAE2QD8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower530,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Rio Grande Valley Sector,Texas,RGV,Fort Brown Station,General Dynamics,,25.8745948,-97.44783694,https://maps.app.goo.gl/TqAy5JQf4okMViEt6,,,https://maps.app.goo.gl/WsBN6bJjW37Xjx9c8,,,,,,,,,,,,,,,,,,,,,,,
Tower531,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.82193978,-104.7705086,,,https://livingatlas.arcgis.com/wayback/#active=49849&mapCenter=-104.77038%2C30.82189%2C20,https://maps.app.goo.gl/eyHrGNvogz3uoUm17,,,,,,,,,,,,,,,,,,,,,,,
Tower532,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,29.69078361,-101.3559265,https://maps.app.goo.gl/2cbGMTfoUQH2dhBH9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower533,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas ,Laredo Sector,Texas,LRT,,General Dynamics,Sector is approximate,26.84333874,-99.25921943,https://maps.app.goo.gl/sMCekCwbYU9iDqaU8,,,https://maps.app.goo.gl/BjyEEvGXB1igcNHh8,,,,,,,,,,,,,,,,,,,,,,,
Tower534,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,Confirmed by photographer and video,29.74443595,-104.5461172,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower535,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,El Paso Sector,Texas,EPT,,Anduril,,31.38882415,-105.9868726,https://maps.app.goo.gl/YBq4t7CZRZdqa9gx7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower536,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,El Paso Sector,Texas,EPT,,Anduril,,31.37339643,-105.9514645,https://maps.app.goo.gl/qf2KqWWNVvv1nvHB6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower537,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,El Paso Sector,Texas,EPT,,Anduril,,31.34024182,-105.9198515,https://maps.app.goo.gl/PVuyP7NAHpbeGXtQ9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower538,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.95153926,-104.9429623,https://maps.app.goo.gl/hJgqoNtA5G1RpufQ7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower539,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,31.00972551,-105.0213215,https://maps.app.goo.gl/5xrA8zGZVJ8HCQde8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower540,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,31.05476511,-105.1055954,https://maps.app.goo.gl/u4P6vq3f4HSEXNAG9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower541,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,31.09719479,-105.194209,https://maps.app.goo.gl/BgLCxXFpeC9ndURn7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower542,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.72138625,-104.7107226,https://maps.app.goo.gl/zctWBbq2ixmgXzzu7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower543,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.77929196,-104.7643358,https://maps.app.goo.gl/SiDj5A6YMLN1kmf87,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower544,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,,Texas,,,General Dynamics,Sector TBD,26.67531868,-99.14940916,https://maps.app.goo.gl/2qW6W9n2gC7rGmQt7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower545,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,,Texas,,,General Dynamics,Sector TBD,26.7418789,-99.21348649,https://maps.app.goo.gl/LCjqm392vMC5GzBu9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower546,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.22351171,-104.0630827,https://maps.app.goo.gl/HupVTD5o8USRGuQs9,,,https://maps.app.goo.gl/gM1VxEjH98MHK2PH9,,,,,,,,,,,,,,,,,,,,,,,
Tower547,Tower,Unknown,Uncategorized,,Texas,Big Bend Sector,Texas,BBT,,,Checkpoint surveillance trailer,30.25150865,-104.0493545,,,,https://maps.app.goo.gl/VC6ts3eqZkt6B9Hw5,,,,,,,,,,,,,,,,,,,,,,,
Tower548,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.93131997,-104.8964397,https://maps.app.goo.gl/hSoSVh6axZu5iRgc8,,,,,,,,,,,,,,,,,,,,,,,,,,
